workstream,method,param,rung,eval,prr,n_seeds,mode,source_csv
W7b-blend,shufL,16.0,SameTask-long,pubmed_qa,0.3018,3,shufL,blend_msp_wmsp_pubmed_qa__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,16.0,SameTask-long,samsum,0.2734,3,shufL,blend_msp_wmsp_samsum__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,16.0,SameTask-long,xsum,0.1277,3,shufL,blend_msp_wmsp_xsum__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,256.0,1ds-Diff-long,asqa,0.3226,3,shufL,blend_msp_wmsp_asqa__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,256.0,1ds-Diff-long,cnn_dailymail,0.1490,3,shufL,blend_msp_wmsp_cnn_dailymail__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,256.0,1ds-Diff-long,expertqa,0.1574,3,shufL,blend_msp_wmsp_expertqa__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,256.0,1ds-Diff-long,factscore,0.4515,3,shufL,blend_msp_wmsp_factscore__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,256.0,1ds-Diff-long,med_quad,0.1656,3,shufL,blend_msp_wmsp_med_quad__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,256.0,1ds-Diff-long,pubmed_qa,0.3790,3,shufL,blend_msp_wmsp_pubmed_qa__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,256.0,1ds-Diff-long,samsum,0.0086,3,shufL,blend_msp_wmsp_samsum__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,256.0,1ds-Diff-long,xsum,-0.0058,3,shufL,blend_msp_wmsp_xsum__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,256.0,DiffTask-long,asqa,0.3379,3,shufL,blend_msp_wmsp_asqa__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,256.0,DiffTask-long,cnn_dailymail,0.1363,3,shufL,blend_msp_wmsp_cnn_dailymail__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,256.0,DiffTask-long,expertqa,0.2239,3,shufL,blend_msp_wmsp_expertqa__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,256.0,DiffTask-long,factscore,0.4330,3,shufL,blend_msp_wmsp_factscore__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,256.0,DiffTask-long,med_quad,0.1903,3,shufL,blend_msp_wmsp_med_quad__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,256.0,DiffTask-long,pubmed_qa,0.3799,3,shufL,blend_msp_wmsp_pubmed_qa__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,256.0,DiffTask-long,samsum,-0.0186,3,shufL,blend_msp_wmsp_samsum__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,256.0,DiffTask-long,xsum,-0.0172,3,shufL,blend_msp_wmsp_xsum__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,256.0,LOO-long,asqa,0.3353,3,shufL,blend_msp_wmsp_asqa__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,256.0,LOO-long,cnn_dailymail,0.1620,3,shufL,blend_msp_wmsp_cnn_dailymail__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,256.0,LOO-long,expertqa,0.2037,3,shufL,blend_msp_wmsp_expertqa__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,256.0,LOO-long,factscore,0.4150,3,shufL,blend_msp_wmsp_factscore__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,256.0,LOO-long,med_quad,0.1914,3,shufL,blend_msp_wmsp_med_quad__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,256.0,LOO-long,pubmed_qa,0.3739,3,shufL,blend_msp_wmsp_pubmed_qa__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,256.0,LOO-long,samsum,0.0197,3,shufL,blend_msp_wmsp_samsum__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,256.0,LOO-long,xsum,0.0055,3,shufL,blend_msp_wmsp_xsum__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,256.0,SameTask-long,asqa,0.2766,3,shufL,blend_msp_wmsp_asqa__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,256.0,SameTask-long,cnn_dailymail,0.1666,3,shufL,blend_msp_wmsp_cnn_dailymail__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,256.0,SameTask-long,expertqa,0.1740,3,shufL,blend_msp_wmsp_expertqa__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,256.0,SameTask-long,factscore,0.4947,3,shufL,blend_msp_wmsp_factscore__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,256.0,SameTask-long,med_quad,0.1638,3,shufL,blend_msp_wmsp_med_quad__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,256.0,SameTask-long,pubmed_qa,0.3725,3,shufL,blend_msp_wmsp_pubmed_qa__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,256.0,SameTask-long,samsum,0.0266,3,shufL,blend_msp_wmsp_samsum__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,256.0,SameTask-long,xsum,0.0078,3,shufL,blend_msp_wmsp_xsum__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,32.0,1ds-Diff-long,asqa,0.4124,3,shufL,blend_msp_wmsp_asqa__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,32.0,1ds-Diff-long,cnn_dailymail,0.2476,3,shufL,blend_msp_wmsp_cnn_dailymail__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,32.0,1ds-Diff-long,expertqa,0.0843,3,shufL,blend_msp_wmsp_expertqa__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,32.0,1ds-Diff-long,factscore,0.4016,3,shufL,blend_msp_wmsp_factscore__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,32.0,1ds-Diff-long,med_quad,0.1635,3,shufL,blend_msp_wmsp_med_quad__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,32.0,1ds-Diff-long,pubmed_qa,0.3562,3,shufL,blend_msp_wmsp_pubmed_qa__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,32.0,1ds-Diff-long,samsum,0.1280,3,shufL,blend_msp_wmsp_samsum__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,32.0,1ds-Diff-long,xsum,0.0204,3,shufL,blend_msp_wmsp_xsum__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,32.0,DiffTask-long,asqa,0.4271,3,shufL,blend_msp_wmsp_asqa__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,32.0,DiffTask-long,cnn_dailymail,0.1958,3,shufL,blend_msp_wmsp_cnn_dailymail__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,32.0,DiffTask-long,expertqa,0.1706,3,shufL,blend_msp_wmsp_expertqa__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,32.0,DiffTask-long,factscore,0.3541,3,shufL,blend_msp_wmsp_factscore__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,32.0,DiffTask-long,med_quad,0.2194,3,shufL,blend_msp_wmsp_med_quad__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,32.0,DiffTask-long,pubmed_qa,0.3629,3,shufL,blend_msp_wmsp_pubmed_qa__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,32.0,DiffTask-long,samsum,-0.0044,3,shufL,blend_msp_wmsp_samsum__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,32.0,DiffTask-long,xsum,-0.0336,3,shufL,blend_msp_wmsp_xsum__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,32.0,LOO-long,asqa,0.3904,3,shufL,blend_msp_wmsp_asqa__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,32.0,LOO-long,cnn_dailymail,0.2842,3,shufL,blend_msp_wmsp_cnn_dailymail__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,32.0,LOO-long,expertqa,0.1637,3,shufL,blend_msp_wmsp_expertqa__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,32.0,LOO-long,factscore,0.3018,3,shufL,blend_msp_wmsp_factscore__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,32.0,LOO-long,med_quad,0.2094,3,shufL,blend_msp_wmsp_med_quad__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,32.0,LOO-long,pubmed_qa,0.3525,3,shufL,blend_msp_wmsp_pubmed_qa__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,32.0,LOO-long,samsum,0.1660,3,shufL,blend_msp_wmsp_samsum__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,32.0,LOO-long,xsum,0.0838,3,shufL,blend_msp_wmsp_xsum__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,32.0,SameTask-long,asqa,0.2968,3,shufL,blend_msp_wmsp_asqa__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,32.0,SameTask-long,cnn_dailymail,0.2887,3,shufL,blend_msp_wmsp_cnn_dailymail__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,32.0,SameTask-long,expertqa,0.0649,3,shufL,blend_msp_wmsp_expertqa__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,32.0,SameTask-long,factscore,0.4234,3,shufL,blend_msp_wmsp_factscore__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,32.0,SameTask-long,med_quad,0.1729,3,shufL,blend_msp_wmsp_med_quad__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,32.0,SameTask-long,pubmed_qa,0.3327,3,shufL,blend_msp_wmsp_pubmed_qa__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,32.0,SameTask-long,samsum,0.2204,3,shufL,blend_msp_wmsp_samsum__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,32.0,SameTask-long,xsum,0.0968,3,shufL,blend_msp_wmsp_xsum__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,512.0,1ds-Diff-long,asqa,0.2919,3,shufL,blend_msp_wmsp_asqa__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,512.0,1ds-Diff-long,cnn_dailymail,0.1354,3,shufL,blend_msp_wmsp_cnn_dailymail__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,512.0,1ds-Diff-long,expertqa,0.1870,3,shufL,blend_msp_wmsp_expertqa__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,512.0,1ds-Diff-long,factscore,0.4518,3,shufL,blend_msp_wmsp_factscore__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,512.0,1ds-Diff-long,med_quad,0.1629,3,shufL,blend_msp_wmsp_med_quad__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,512.0,1ds-Diff-long,pubmed_qa,0.3762,3,shufL,blend_msp_wmsp_pubmed_qa__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,512.0,1ds-Diff-long,samsum,-0.0062,3,shufL,blend_msp_wmsp_samsum__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,512.0,1ds-Diff-long,xsum,-0.0100,3,shufL,blend_msp_wmsp_xsum__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,512.0,DiffTask-long,asqa,0.3035,3,shufL,blend_msp_wmsp_asqa__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,512.0,DiffTask-long,cnn_dailymail,0.1289,3,shufL,blend_msp_wmsp_cnn_dailymail__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,512.0,DiffTask-long,expertqa,0.2310,3,shufL,blend_msp_wmsp_expertqa__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,512.0,DiffTask-long,factscore,0.4419,3,shufL,blend_msp_wmsp_factscore__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,512.0,DiffTask-long,med_quad,0.1757,3,shufL,blend_msp_wmsp_med_quad__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,512.0,DiffTask-long,pubmed_qa,0.3772,3,shufL,blend_msp_wmsp_pubmed_qa__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,512.0,DiffTask-long,samsum,-0.0196,3,shufL,blend_msp_wmsp_samsum__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,512.0,DiffTask-long,xsum,-0.0159,3,shufL,blend_msp_wmsp_xsum__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,512.0,LOO-long,asqa,0.3047,3,shufL,blend_msp_wmsp_asqa__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,512.0,LOO-long,cnn_dailymail,0.1430,3,shufL,blend_msp_wmsp_cnn_dailymail__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,512.0,LOO-long,expertqa,0.2245,3,shufL,blend_msp_wmsp_expertqa__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,512.0,LOO-long,factscore,0.4346,3,shufL,blend_msp_wmsp_factscore__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,512.0,LOO-long,med_quad,0.1770,3,shufL,blend_msp_wmsp_med_quad__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,512.0,LOO-long,pubmed_qa,0.3727,3,shufL,blend_msp_wmsp_pubmed_qa__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,512.0,LOO-long,samsum,-0.0012,3,shufL,blend_msp_wmsp_samsum__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,512.0,LOO-long,xsum,-0.0041,3,shufL,blend_msp_wmsp_xsum__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,512.0,SameTask-long,asqa,0.2672,3,shufL,blend_msp_wmsp_asqa__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,512.0,SameTask-long,cnn_dailymail,0.1457,3,shufL,blend_msp_wmsp_cnn_dailymail__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,512.0,SameTask-long,expertqa,0.2034,3,shufL,blend_msp_wmsp_expertqa__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,512.0,SameTask-long,factscore,0.4821,3,shufL,blend_msp_wmsp_factscore__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,512.0,SameTask-long,med_quad,0.1611,3,shufL,blend_msp_wmsp_med_quad__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,512.0,SameTask-long,pubmed_qa,0.3727,3,shufL,blend_msp_wmsp_pubmed_qa__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,512.0,SameTask-long,samsum,0.0041,3,shufL,blend_msp_wmsp_samsum__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,512.0,SameTask-long,xsum,-0.0038,3,shufL,blend_msp_wmsp_xsum__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,64.0,1ds-Diff-long,asqa,0.3749,3,shufL,blend_msp_wmsp_asqa__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,64.0,1ds-Diff-long,cnn_dailymail,0.2042,3,shufL,blend_msp_wmsp_cnn_dailymail__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,64.0,1ds-Diff-long,expertqa,0.0898,3,shufL,blend_msp_wmsp_expertqa__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,64.0,1ds-Diff-long,factscore,0.4239,3,shufL,blend_msp_wmsp_factscore__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,64.0,1ds-Diff-long,med_quad,0.1698,3,shufL,blend_msp_wmsp_med_quad__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,64.0,1ds-Diff-long,pubmed_qa,0.3737,3,shufL,blend_msp_wmsp_pubmed_qa__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,64.0,1ds-Diff-long,samsum,0.0773,3,shufL,blend_msp_wmsp_samsum__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,64.0,1ds-Diff-long,xsum,0.0095,3,shufL,blend_msp_wmsp_xsum__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,64.0,DiffTask-long,asqa,0.4106,3,shufL,blend_msp_wmsp_asqa__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,64.0,DiffTask-long,cnn_dailymail,0.1658,3,shufL,blend_msp_wmsp_cnn_dailymail__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,64.0,DiffTask-long,expertqa,0.1808,3,shufL,blend_msp_wmsp_expertqa__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,64.0,DiffTask-long,factscore,0.3832,3,shufL,blend_msp_wmsp_factscore__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,64.0,DiffTask-long,med_quad,0.2334,3,shufL,blend_msp_wmsp_med_quad__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,64.0,DiffTask-long,pubmed_qa,0.3772,3,shufL,blend_msp_wmsp_pubmed_qa__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,64.0,DiffTask-long,samsum,-0.0085,3,shufL,blend_msp_wmsp_samsum__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,64.0,DiffTask-long,xsum,-0.0257,3,shufL,blend_msp_wmsp_xsum__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,64.0,LOO-long,asqa,0.3842,3,shufL,blend_msp_wmsp_asqa__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,64.0,LOO-long,cnn_dailymail,0.2348,3,shufL,blend_msp_wmsp_cnn_dailymail__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,64.0,LOO-long,expertqa,0.1725,3,shufL,blend_msp_wmsp_expertqa__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,64.0,LOO-long,factscore,0.3360,3,shufL,blend_msp_wmsp_factscore__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,64.0,LOO-long,med_quad,0.2157,3,shufL,blend_msp_wmsp_med_quad__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,64.0,LOO-long,pubmed_qa,0.3634,3,shufL,blend_msp_wmsp_pubmed_qa__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,64.0,LOO-long,samsum,0.1064,3,shufL,blend_msp_wmsp_samsum__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,64.0,LOO-long,xsum,0.0510,3,shufL,blend_msp_wmsp_xsum__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,64.0,SameTask-long,asqa,0.2861,3,shufL,blend_msp_wmsp_asqa__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,64.0,SameTask-long,cnn_dailymail,0.2441,3,shufL,blend_msp_wmsp_cnn_dailymail__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,64.0,SameTask-long,expertqa,0.0914,3,shufL,blend_msp_wmsp_expertqa__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,64.0,SameTask-long,factscore,0.4542,3,shufL,blend_msp_wmsp_factscore__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,64.0,SameTask-long,med_quad,0.1751,3,shufL,blend_msp_wmsp_med_quad__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,64.0,SameTask-long,pubmed_qa,0.3534,3,shufL,blend_msp_wmsp_pubmed_qa__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,64.0,SameTask-long,samsum,0.1396,3,shufL,blend_msp_wmsp_samsum__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,64.0,SameTask-long,xsum,0.0584,3,shufL,blend_msp_wmsp_xsum__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,8.0,1ds-Diff-long,asqa,0.4476,3,shufL,blend_msp_wmsp_asqa__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,8.0,1ds-Diff-long,cnn_dailymail,0.2984,3,shufL,blend_msp_wmsp_cnn_dailymail__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,8.0,1ds-Diff-long,expertqa,0.0949,3,shufL,blend_msp_wmsp_expertqa__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,8.0,1ds-Diff-long,factscore,0.3634,3,shufL,blend_msp_wmsp_factscore__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,8.0,1ds-Diff-long,med_quad,0.1609,3,shufL,blend_msp_wmsp_med_quad__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,8.0,1ds-Diff-long,pubmed_qa,0.2982,3,shufL,blend_msp_wmsp_pubmed_qa__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,8.0,1ds-Diff-long,samsum,0.1875,3,shufL,blend_msp_wmsp_samsum__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,8.0,1ds-Diff-long,xsum,0.0338,3,shufL,blend_msp_wmsp_xsum__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,8.0,DiffTask-long,asqa,0.4296,3,shufL,blend_msp_wmsp_asqa__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,8.0,DiffTask-long,cnn_dailymail,0.2703,3,shufL,blend_msp_wmsp_cnn_dailymail__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,8.0,DiffTask-long,expertqa,0.1669,3,shufL,blend_msp_wmsp_expertqa__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,8.0,DiffTask-long,factscore,0.3314,3,shufL,blend_msp_wmsp_factscore__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,8.0,DiffTask-long,med_quad,0.2139,3,shufL,blend_msp_wmsp_med_quad__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,8.0,DiffTask-long,pubmed_qa,0.3064,3,shufL,blend_msp_wmsp_pubmed_qa__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,8.0,DiffTask-long,samsum,0.0246,3,shufL,blend_msp_wmsp_samsum__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,8.0,DiffTask-long,xsum,-0.0521,3,shufL,blend_msp_wmsp_xsum__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,8.0,LOO-long,asqa,0.3881,3,shufL,blend_msp_wmsp_asqa__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,8.0,LOO-long,cnn_dailymail,0.3351,3,shufL,blend_msp_wmsp_cnn_dailymail__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,8.0,LOO-long,expertqa,0.1614,3,shufL,blend_msp_wmsp_expertqa__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,8.0,LOO-long,factscore,0.2754,3,shufL,blend_msp_wmsp_factscore__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,8.0,LOO-long,med_quad,0.2095,3,shufL,blend_msp_wmsp_med_quad__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,8.0,LOO-long,pubmed_qa,0.3175,3,shufL,blend_msp_wmsp_pubmed_qa__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,8.0,LOO-long,samsum,0.2106,3,shufL,blend_msp_wmsp_samsum__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,8.0,LOO-long,xsum,0.1247,3,shufL,blend_msp_wmsp_xsum__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,8.0,SameTask-long,asqa,0.3260,3,shufL,blend_msp_wmsp_asqa__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,8.0,SameTask-long,cnn_dailymail,0.3208,3,shufL,blend_msp_wmsp_cnn_dailymail__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,8.0,SameTask-long,expertqa,0.0553,3,shufL,blend_msp_wmsp_expertqa__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,8.0,SameTask-long,factscore,0.3869,3,shufL,blend_msp_wmsp_factscore__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,8.0,SameTask-long,med_quad,0.1701,3,shufL,blend_msp_wmsp_med_quad__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,8.0,SameTask-long,pubmed_qa,0.2656,3,shufL,blend_msp_wmsp_pubmed_qa__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,8.0,SameTask-long,samsum,0.2959,3,shufL,blend_msp_wmsp_samsum__meta-llama_Meta-Llama-3.1-8B.csv
W7b-blend,shufL,8.0,SameTask-long,xsum,0.1459,3,shufL,blend_msp_wmsp_xsum__meta-llama_Meta-Llama-3.1-8B.csv
mask,wMSP-floor,,1ds-Diff-long,asqa,0.2498,3,msp_min,mask_ablation_asqa__meta-llama_Meta-Llama-3.1-8B.csv
mask,wMSP-floor,,1ds-Diff-long,asqa,0.3161,3,perplexity,mask_ablation_asqa__meta-llama_Meta-Llama-3.1-8B.csv
mask,wMSP-floor,,1ds-Diff-long,cnn_dailymail,0.1198,3,msp_min,mask_ablation_cnn_dailymail__meta-llama_Meta-Llama-3.1-8B.csv
mask,wMSP-floor,,1ds-Diff-long,cnn_dailymail,0.4096,3,perplexity,mask_ablation_cnn_dailymail__meta-llama_Meta-Llama-3.1-8B.csv
mask,wMSP-floor,,1ds-Diff-long,expertqa,0.0393,3,perplexity,mask_ablation_expertqa__meta-llama_Meta-Llama-3.1-8B.csv
mask,wMSP-floor,,1ds-Diff-long,expertqa,0.2054,3,msp_min,mask_ablation_expertqa__meta-llama_Meta-Llama-3.1-8B.csv
mask,wMSP-floor,,1ds-Diff-long,factscore,0.3260,3,perplexity,mask_ablation_factscore__meta-llama_Meta-Llama-3.1-8B.csv
mask,wMSP-floor,,1ds-Diff-long,factscore,0.4283,3,msp_min,mask_ablation_factscore__meta-llama_Meta-Llama-3.1-8B.csv
mask,wMSP-floor,,1ds-Diff-long,med_quad,0.0771,3,perplexity,mask_ablation_med_quad__meta-llama_Meta-Llama-3.1-8B.csv
mask,wMSP-floor,,1ds-Diff-long,med_quad,0.1492,3,msp_min,mask_ablation_med_quad__meta-llama_Meta-Llama-3.1-8B.csv
mask,wMSP-floor,,1ds-Diff-long,pubmed_qa,-0.1736,3,perplexity,mask_ablation_pubmed_qa__meta-llama_Meta-Llama-3.1-8B.csv
mask,wMSP-floor,,1ds-Diff-long,pubmed_qa,0.3710,3,msp_min,mask_ablation_pubmed_qa__meta-llama_Meta-Llama-3.1-8B.csv
mask,wMSP-floor,,1ds-Diff-long,samsum,-0.0243,3,msp_min,mask_ablation_samsum__meta-llama_Meta-Llama-3.1-8B.csv
